Country,Admin1,Facility_n,Facility_t,Ownership,Lat,Long,LL_source
South Africa,KwaZulu-Natal,Ndaleni Clinic,Clinic,MoH,-29.8866,30.2469,GPS
South Africa,KwaZulu-Natal,Ndawana Clinic,Clinic,MoH,-30.352,29.7109999999999,GPS
South Africa,KwaZulu-Natal,Ndelu Clinic,Clinic,MoH,-30.4990999999999,30.4327,GPS
South Africa,KwaZulu-Natal,Ndlangubo Clinic,Clinic,MoH,-28.7659999999999,31.6978,GPS
South Africa,KwaZulu-Natal,Ndlozana Clinic,Clinic,MoH,-28.1332999999999,31.7576,GPS
South Africa,KwaZulu-Natal,Ndulinde Clinic,Clinic,MoH,-29.0443,31.4317999999999,GPS
South Africa,KwaZulu-Natal,Ndumo Clinic,Clinic,MoH,-26.925,32.2515,GPS
South Africa,KwaZulu-Natal,Ndundulu Clinic,Clinic,MoH,-28.6794,31.5105,GPS
South Africa,KwaZulu-Natal,Ndwebu Clinic,Clinic,MoH,-30.4178,30.2024,GPS
South Africa,KwaZulu-Natal,Ndwedwe CHC,Community Health Centre,MoH,-29.5105,30.9372,GPS
South Africa,KwaZulu-Natal,Nellies Farm Clinic,Clinic,MoH,-27.927,30.1683999999999,GPS
South Africa,KwaZulu-Natal,New Germany Clinic,Clinic,Local authority,-29.7978999999999,30.876,GPS
South Africa,KwaZulu-Natal,Newcastle Gateway Clinic,Clinic,MoH,-27.7631,29.9356,GPS
South Africa,KwaZulu-Natal,Newcastle Hospital,Regional Hospital,MoH,-27.7631,29.9356,GPS
South Africa,KwaZulu-Natal,Newcastle PHC Clinic,Clinic,MoH,-27.7567999999999,29.9300999999999,GPS
South Africa,KwaZulu-Natal,Newlands East Clinic,Clinic,MoH,-29.7874,30.9696,GPS
South Africa,KwaZulu-Natal,Newlands West Clinic,Clinic,Local authority,-29.7791999999999,30.9544,GPS
South Africa,KwaZulu-Natal,Newtown A CHC,Community Health Centre,MoH,-29.7119,30.942,GPS
South Africa,KwaZulu-Natal,Ngabayena Clinic,Clinic,MoH,-29.5786,30.6432,GPS
South Africa,KwaZulu-Natal,Ngqeku Clinic,Clinic,MoH,-27.8752,31.5945,GPS
South Africa,KwaZulu-Natal,Ngubeni Clinic,Clinic,MoH,-29.6969999999999,30.2332,GPS
South Africa,KwaZulu-Natal,Ngubevu Clinic,Clinic,MoH,-28.7404,30.6202,GPS
South Africa,KwaZulu-Natal,Ngudwini Clinic,Clinic,MoH,-29.0546,31.2498,GPS
South Africa,KwaZulu-Natal,Ngwelezana Clinic,Clinic,MoH,-28.7739,31.8616999999999,GPS
South Africa,KwaZulu-Natal,Ngwelezana Hospital,Provincial Tertiary Hospital,MoH,-28.7794999999999,31.8641,GPS
South Africa,KwaZulu-Natal,Nhlabane Clinic,Clinic,MoH,-28.6416,32.2389,GPS
South Africa,KwaZulu-Natal,Nhlalwane Clinic,Clinic,MoH,-30.4564999999999,30.0851,GPS
South Africa,KwaZulu-Natal,Nhlekiseni Clinic,Clinic,MoH,-27.9579999999999,31.6879999999999,GPS
South Africa,KwaZulu-Natal,Nhlopheni Clinic,Clinic,MoH,-28.309,30.9759999999999,GPS
South Africa,KwaZulu-Natal,Nhlungwana Clinic,Clinic,MoH,-28.3068999999999,31.5018999999999,GPS
South Africa,KwaZulu-Natal,Niemeyer Gateway Clinic,Clinic,MoH,-27.6519,30.0712,GPS
South Africa,KwaZulu-Natal,Niemeyer Memorial Hospital,District Hospital,MoH,-27.6519,30.0712,GPS
South Africa,KwaZulu-Natal,Njoko Clinic,Clinic,MoH,-27.8084999999999,31.8533,GPS
South Africa,KwaZulu-Natal,Nkande Clinic,Clinic,MoH,-27.9928999999999,30.6239999999999,GPS
South Africa,KwaZulu-Natal,Nkandla Hospital,District Hospital,MoH,-28.6245,31.0868,GPS
South Africa,KwaZulu-Natal,Nkonjeni Gateway Clinic,Clinic,MoH,-28.2266,31.4151999999999,GPS
South Africa,KwaZulu-Natal,Nkonjeni Hospital,District Hospital,MoH,-28.2266,31.4148,GPS
South Africa,KwaZulu-Natal,Nkundusi Clinic,Clinic,MoH,-28.146,32.3198,GPS
South Africa,KwaZulu-Natal,Nkungumathe Health Post,Health Post,MoH,-28.5431999999999,31.0835,GPS
South Africa,KwaZulu-Natal,Nkungwini Clinic,Clinic,MoH,-27.0097999999999,32.0088,GPS
South Africa,KwaZulu-Natal,Nkunzana Clinic,Clinic,MoH,-27.7397999999999,31.7063999999999,GPS
South Africa,KwaZulu-Natal,Nkwali Clinic,Clinic,MoH,-30.1019,30.7982,GPS
South Africa,KwaZulu-Natal,Nkwalini Clinic,Clinic,MoH,-28.7260999999999,31.5252,GPS
South Africa,KwaZulu-Natal,Nocomboshe Clinic,Clinic,MoH,-28.6679999999999,30.6222999999999,GPS
South Africa,KwaZulu-Natal,Nogajuka Clinic,Clinic,MoH,-28.7081,31.4341,GPS
South Africa,KwaZulu-Natal,Nokweja Clinic,Clinic,MoH,-30.2971,30.0207,GPS
South Africa,KwaZulu-Natal,Nomdiya Clinic,Clinic,MoH,-27.657,31.1926999999999,GPS
South Africa,KwaZulu-Natal,Nomponjwana Clinic,Clinic,MoH,-28.638,31.5792,GPS
South Africa,KwaZulu-Natal,Nondabuya Clinic,Clinic,MoH,-27.3459,32.1559999999999,GPS
South Africa,KwaZulu-Natal,Nondweni Clinic,Clinic,MoH,-28.1946,30.8172999999999,GPS
South Africa,KwaZulu-Natal,Nongamlane Clinic,Clinic,MoH,-28.4286999999999,30.9233,GPS
South Africa,KwaZulu-Natal,Northdale Clinic,Clinic,MoH,-29.5664,30.4022,GPS
South Africa,KwaZulu-Natal,Northdale Gateway Clinic,Clinic,MoH,-29.5664,30.4022,GPS
South Africa,KwaZulu-Natal,Northdale Hospital,District Hospital,MoH,-29.5756,30.4026999999999,GPS
South Africa,KwaZulu-Natal,Northdene Satellite Clinic,Satellite Clinic,Local authority,-29.8607,30.8797,GPS
South Africa,KwaZulu-Natal,Noyibazi Clinic,Clinic,Local authority,-28.5565,30.4233,GPS
South Africa,KwaZulu-Natal,Nseleni CHC,Community Health Centre,MoH,-28.6662,32.0257999999999,GPS
South Africa,KwaZulu-Natal,Nsimbini Clinic,Clinic,MoH,-30.0003999999999,30.856,GPS
South Africa,KwaZulu-Natal,Ntababomvu Clinic,Clinic,MoH,-28.0383999999999,30.7151,GPS
South Africa,KwaZulu-Natal,Ntabamhlope Clinic,Clinic,MoH,-29.1038,29.6886,GPS
South Africa,KwaZulu-Natal,Ntabeni Clinic,Clinic,MoH,-30.9715999999999,30.2354999999999,GPS
South Africa,KwaZulu-Natal,Ntambanana Clinic,Clinic,MoH,-28.5631999999999,31.8531,GPS
South Africa,KwaZulu-Natal,Ntembeni Clinic,Clinic,MoH,-29.7158,30.2493,GPS
South Africa,KwaZulu-Natal,Ntembisweni Clinic,Clinic,MoH,-29.1654,30.7606,GPS
South Africa,KwaZulu-Natal,Ntimbankulu Clinic,Clinic,MoH,-30.5566,30.2717999999999,GPS
South Africa,KwaZulu-Natal,Ntinini Clinic,Clinic,MoH,-28.2692,30.8979,GPS
South Africa,KwaZulu-Natal,Ntondweni Clinic,Clinic,MoH,-28.1998,32.1681999999999,GPS
South Africa,KwaZulu-Natal,Ntshongwe Clinic,Clinic,MoH,-27.4339,32.3712,GPS
South Africa,KwaZulu-Natal,Ntshongweni Clinic,Clinic,MoH,-29.8529,30.6877,GPS
South Africa,KwaZulu-Natal,Ntumeni Clinic,Clinic,MoH,-28.8588999999999,31.3225,GPS
South Africa,KwaZulu-Natal,Ntuze Clinic,Clinic,MoH,-28.8902,31.741,GPS
South Africa,KwaZulu-Natal,Ntuzuma Clinic,Clinic,MoH,-29.7281,30.9470999999999,GPS
South Africa,KwaZulu-Natal,Nxamalala Clinic Eshowe,Clinic,MoH,-28.8323,31.1177999999999,GPS
South Africa,KwaZulu-Natal,Nxamalala Clinic Impendle,Clinic,MoH,-29.5992999999999,29.7711,GPS
South Africa,KwaZulu-Natal,Oakford Clinic,Clinic,MoH,-29.6040999999999,31.0151,GPS
South Africa,KwaZulu-Natal,Ocilwane Clinic,Clinic,MoH,-28.4124,31.9894,GPS
South Africa,KwaZulu-Natal,Odidini Clinic,Clinic,MoH,-30.0352,30.6811,GPS
South Africa,KwaZulu-Natal,Ohwebede Clinic,Clinic,MoH,-29.1774999999999,31.5128999999999,GPS
South Africa,KwaZulu-Natal,Okhukho Clinic,Clinic,MoH,-28.2753,31.6465999999999,GPS
South Africa,KwaZulu-Natal,Old Fort Place Clinic,Clinic,Local authority,-29.8501,31.0256,GPS
South Africa,KwaZulu-Natal,Oliviershoek Clinic,Clinic,MoH,-28.6992,29.1578,GPS
South Africa,KwaZulu-Natal,Ombimbini Clinic,Clinic,MoH,-27.8943,31.4561999999999,GPS
South Africa,KwaZulu-Natal,Ophansi Clinic,Clinic,MoH,-27.5890999999999,32.3142,GPS
South Africa,KwaZulu-Natal,Ophondweni Clinic,Clinic,MoH,-27.3002,32.0998,GPS
South Africa,KwaZulu-Natal,Ophuzana Clinic,Clinic,MoH,-27.4696,30.9508,GPS
South Africa,KwaZulu-Natal,Oqaqeni Clinic,Clinic,MoH,-29.1375999999999,31.1607999999999,GPS
South Africa,KwaZulu-Natal,Oqondweni Clinic,Clinic,MoH,-27.5718,32.4459,GPS
South Africa,KwaZulu-Natal,Oribi Clinic,Clinic,MoH,-29.638,30.3963,GPS
South Africa,KwaZulu-Natal,Osindisweni Hospital,District Hospital,MoH,-29.6082,30.9832,GPS
South Africa,KwaZulu-Natal,Osizweni 1 Clinic,Clinic,MoH,-27.7898999999999,30.1308,GPS
South Africa,KwaZulu-Natal,Osizweni 2 Clinic,Clinic,MoH,-27.7918999999999,30.1216,GPS
South Africa,KwaZulu-Natal,Osizweni 3 Clinic,Clinic,MoH,-27.7845,30.1613,GPS
South Africa,KwaZulu-Natal,Osizweni Umlazi Q Clinic,Clinic,MoH,-29.9747999999999,30.8965,GPS
South Africa,KwaZulu-Natal,Osungulweni Clinic,Clinic,MoH,-28.8439,31.2041,GPS
South Africa,KwaZulu-Natal,Otimati Clinic,Clinic,MoH,-29.1969999999999,31.149,GPS
South Africa,KwaZulu-Natal,Ottawa Clinic,Clinic,Local authority,-29.667,31.0268,GPS
South Africa,KwaZulu-Natal,Overport Clinic,Clinic,Local authority,-29.8360999999999,30.9998,GPS
South Africa,KwaZulu-Natal,Pata Clinic,Clinic,MoH,-29.6618999999999,30.326,GPS
South Africa,KwaZulu-Natal,Paulpietersburg Town Clinic,Clinic,MoH,-27.4231,30.8186,GPS
South Africa,KwaZulu-Natal,Peaceville Clinic,Clinic,MoH,-29.7961999999999,30.6229,GPS
South Africa,KwaZulu-Natal,Pennington Clinic,Clinic,MoH,-30.3706999999999,30.7033999999999,GPS
South Africa,KwaZulu-Natal,Phaphamani Clinic,Clinic,MoH,-28.8896,31.8934,GPS
South Africa,KwaZulu-Natal,Phatheni Clinic,Clinic,MoH,-29.8372999999999,30.2900999999999,GPS
South Africa,KwaZulu-Natal,Phelandaba Clinic,Clinic,MoH,-27.0839,32.5565,GPS
South Africa,KwaZulu-Natal,Philani Clinic,Clinic,MoH,-30.2513,30.6831,GPS
South Africa,KwaZulu-Natal,Phoenix CHC,Community Health Centre,MoH,-29.7079999999999,30.9919,GPS
South Africa,KwaZulu-Natal,Phoenix Satellite Clinic,Satellite Clinic,Local authority,-29.704,31.0065999999999,GPS
South Africa,KwaZulu-Natal,Pholela CHC,Community Health Centre,MoH,-29.7637,29.8581,GPS
South Africa,KwaZulu-Natal,Phungashe Clinic,Clinic,MoH,-30.4253,30.1507,GPS
South Africa,KwaZulu-Natal,Pietermaritzburg Geriatric Satellite Clinic,Satellite Clinic,MoH,-29.5987,30.3816999999999,GPS
South Africa,KwaZulu-Natal,Pine Street Greytown Clinic,Clinic,MoH,-29.0584999999999,30.5936999999999,GPS
South Africa,KwaZulu-Natal,Pinetown Clinic,Clinic,Local authority,-29.8173999999999,30.8591,GPS
South Africa,KwaZulu-Natal,Pisgah Clinic,Clinic,MoH,-30.6844,29.8785999999999,GPS
South Africa,KwaZulu-Natal,Point Clinic,Clinic,Local authority,-29.8637,31.0406,GPS
South Africa,KwaZulu-Natal,Pomeroy CHC,Community Health Centre,MoH,-28.5508999999999,30.4247,GPS
South Africa,KwaZulu-Natal,Pongola Clinic,Clinic,MoH,-27.3774,31.6229,GPS
South Africa,KwaZulu-Natal,Port Edward Clinic,Clinic,MoH,-31.0467,30.2108999999999,GPS
South Africa,KwaZulu-Natal,Port Shepstone Clinic,Clinic,MoH,-30.7375,30.4433,GPS
South Africa,KwaZulu-Natal,Port Shepstone Hospital,Regional Hospital,MoH,-30.7435,30.4509,GPS
South Africa,KwaZulu-Natal,Prince Mshiyeni Gateway Clinic,Clinic,MoH,-29.9547999999999,30.9365999999999,GPS
South Africa,KwaZulu-Natal,Prince Mshiyeni Memorial Hospital,Regional Hospital,MoH,-29.9547999999999,30.9365999999999,GPS
South Africa,KwaZulu-Natal,Princess Mhlosheni Clinic,Clinic,MoH,-27.4361999999999,30.9887,GPS
South Africa,KwaZulu-Natal,Qadi Clinic,Clinic,MoH,-29.6674,30.9033,GPS
South Africa,KwaZulu-Natal,Qalukubheka Clinic,Clinic,MoH,-27.4882999999999,31.1651999999999,GPS
South Africa,KwaZulu-Natal,Qinelani Clinic,Clinic,MoH,-28.5314,30.5108,GPS
South Africa,KwaZulu-Natal,Queen Nolonolo Clinic,Clinic,MoH,-27.8998999999999,31.6465,GPS
South Africa,KwaZulu-Natal,Queensburgh Clinic,Clinic,Local authority,-29.8830999999999,30.9206,GPS
South Africa,KwaZulu-Natal,Qulashe Clinic,Clinic,MoH,-29.9131,29.6568,GPS
South Africa,KwaZulu-Natal,Redcliffe Clinic,Clinic,Local authority,-29.6395,31.0213,GPS
South Africa,KwaZulu-Natal,Redhill Clinic,Clinic,Local authority,-29.7777999999999,31.02,GPS
South Africa,KwaZulu-Natal,Reservoir Hills Clinic,Clinic,Local authority,-29.8043,30.9371,GPS
South Africa,KwaZulu-Natal,Richards Bay Clinic,Clinic,Local authority,-28.7556,32.0501999999999,GPS
South Africa,KwaZulu-Natal,Richmond Clinic,Clinic,MoH,-29.8688,30.2738,GPS
South Africa,KwaZulu-Natal,Rietvlei Clinic,Clinic,MoH,-30.4878,29.8248,GPS
South Africa,KwaZulu-Natal,Rietvlei Gateway Clinic,Clinic,MoH,-30.4878,29.8248,GPS
South Africa,KwaZulu-Natal,Rietvlei Hospital,District Hospital,MoH,-30.4878,29.8248,GPS
South Africa,KwaZulu-Natal,Riverside Clinic,Clinic,MoH,-30.0843999999999,29.7107999999999,GPS
South Africa,KwaZulu-Natal,RK Khan Gateway Clinic,Clinic,MoH,-29.9172,30.8865,GPS
South Africa,KwaZulu-Natal,RK Khan Hospital,Regional Hospital,MoH,-29.9150999999999,30.8861999999999,GPS
South Africa,KwaZulu-Natal,Rockcliff Clinic,Clinic,MoH,-28.5004999999999,30.2078999999999,GPS
South Africa,KwaZulu-Natal,Rorke's Drift Clinic,Clinic,MoH,-28.3628,30.5402999999999,GPS
South Africa,KwaZulu-Natal,Rosary Clinic,Clinic,MoH,-27.7804,30.0961,GPS
South Africa,KwaZulu-Natal,Rosetta Clinic,Clinic,Local authority,-29.3042,29.9745999999999,GPS
South Africa,KwaZulu-Natal,Sahlumbe Clinic,Clinic,MoH,-28.7391,30.1927999999999,GPS
South Africa,KwaZulu-Natal,Sakhimpilo Clinic,Clinic,MoH,-28.1834999999999,30.2366999999999,GPS
South Africa,KwaZulu-Natal,Samungu Clinic,Clinic,MoH,-28.9991999999999,31.3257,GPS
South Africa,KwaZulu-Natal,Sandanezwe Clinic,Clinic,MoH,-29.8680999999999,29.9999,GPS
South Africa,KwaZulu-Natal,Sangcwaba Clinic,Clinic,MoH,-30.1854,30.4071,GPS
South Africa,KwaZulu-Natal,Santombe Clinic,Clinic,MoH,-30.5296999999999,30.0256,GPS
South Africa,KwaZulu-Natal,Savannah Park Clinic,Clinic,Local authority,-29.8827,30.8432999999999,GPS
South Africa,KwaZulu-Natal,Scottburgh Clinic,Clinic,MoH,-30.2862,30.7544,GPS
South Africa,KwaZulu-Natal,Scottsville Clinic,Clinic,MoH,-29.6247,30.3944,GPS
South Africa,KwaZulu-Natal,Sea Cow Lake Clinic,Clinic,Local authority,-29.7961999999999,31.0023,GPS
South Africa,KwaZulu-Natal,Seaview Clinic,Clinic,Local authority,-29.9015999999999,30.9659,GPS
South Africa,KwaZulu-Natal,Shakaskraal Clinic,Clinic,MoH,-29.4493,31.2183999999999,GPS
South Africa,KwaZulu-Natal,Shallcross Clinic,Clinic,Local authority,-29.8887,30.8781,GPS
South Africa,KwaZulu-Natal,Shayamoya Health Post,Health Post,MoH,-30.53,29.43,GPS
South Africa,KwaZulu-Natal,Shelly Beach Clinic,Clinic,MoH,-30.8005999999999,30.4117999999999,GPS
South Africa,KwaZulu-Natal,Shemula Clinic,Clinic,MoH,-27.0819,32.2286,GPS
South Africa,KwaZulu-Natal,Shongweni Dam Clinic,Clinic,MoH,-29.8654,30.7618,GPS
South Africa,KwaZulu-Natal,Sibuyane Clinic,Clinic,MoH,-28.8445,30.8992,GPS
South Africa,KwaZulu-Natal,Sigweje Clinic,Clinic,MoH,-28.4783,30.2712,GPS
South Africa,KwaZulu-Natal,Sihleza Clinic,Clinic,MoH,-30.4563999999999,29.7316,GPS
South Africa,KwaZulu-Natal,Sinathing Clinic,Clinic,MoH,-29.675,30.2952,GPS
South Africa,KwaZulu-Natal,Singisi Clinic,Clinic,MoH,-30.5339999999999,29.9529999999999,GPS
South Africa,KwaZulu-Natal,Siphamandla Clinic,Clinic,MoH,-30.1328999999999,29.8191999999999,GPS
South Africa,KwaZulu-Natal,Siphilile Clinic,Clinic,MoH,-28.8188,31.475,GPS
South Africa,KwaZulu-Natal,Siphimpilo Clinic,Clinic,MoH,-28.1952,30.1593,GPS
South Africa,KwaZulu-Natal,Sipho Zungu Clinic,Clinic,MoH,-28.3683,32.3766,GPS
South Africa,KwaZulu-Natal,Sitezi Clinic,Clinic,MoH,-29.652,30.3491,GPS
South Africa,KwaZulu-Natal,Sivananda Clinic,Clinic,MoH,-29.6993,30.9572,GPS
South Africa,KwaZulu-Natal,Siyakhathala Clinic,Clinic,MoH,-28.0933999999999,30.7879,GPS
South Africa,KwaZulu-Natal,Sizana Clinic,Clinic,MoH,-27.9287999999999,31.4005,GPS
South Africa,KwaZulu-Natal,Sobantu Clinic,Clinic,MoH,-29.5951999999999,30.4248,GPS
South Africa,KwaZulu-Natal,Sokhela Clinic,Clinic,MoH,-29.9241999999999,29.8664999999999,GPS
South Africa,KwaZulu-Natal,Sokhulu Clinic,Clinic,MoH,-28.5534,32.314,GPS
South Africa,KwaZulu-Natal,Somkhele Clinic,Clinic,MoH,-28.3307,32.1009999999999,GPS
South Africa,KwaZulu-Natal,Songonzima Clinic,Clinic,MoH,-29.698,30.1251,GPS
South Africa,KwaZulu-Natal,Southport Clinic,Clinic,MoH,-30.6781,30.5054,GPS
South Africa,KwaZulu-Natal,Sovane Clinic,Clinic,MoH,-27.6528999999999,31.7927,GPS
South Africa,KwaZulu-Natal,Sqandulweni Health Post,Health Post,MoH,,,
South Africa,KwaZulu-Natal,St Aidans Hospital,Regional Hospital,MoH,-29.8507,31.0109999999999,GPS
South Africa,KwaZulu-Natal,St Andrew's Gateway Clinic,Clinic,MoH,-30.5755,29.8892999999999,GPS
South Africa,KwaZulu-Natal,St Andrew's Hospital,District Hospital,MoH,-30.5755,29.8892999999999,GPS
South Africa,KwaZulu-Natal,St Anne's Clinic,Clinic,Local authority,-29.8491,30.8257,GPS
South Africa,KwaZulu-Natal,St Apollinaris Gateway Clinic,Clinic,MoH,-30.0164,29.7256,GPS
South Africa,KwaZulu-Natal,St Apollinaris Hospital,District Hospital,MoH,-30.0165,29.7258,GPS
South Africa,KwaZulu-Natal,St Chads CHC,Community Health Centre,MoH,-28.5745,29.9148999999999,GPS
South Africa,KwaZulu-Natal,St Faith's Clinic,Clinic,MoH,-30.5295999999999,30.202,GPS
South Africa,KwaZulu-Natal,St Francis Clinic,Clinic,MoH,-28.224,31.4759999999999,GPS
South Africa,KwaZulu-Natal,St Francis Gateway Clinic,Clinic,MoH,-28.2245999999999,31.4767,GPS
South Africa,KwaZulu-Natal,St Margaret's Clinic,Clinic,MoH,-30.2692,29.9328,GPS
South Africa,KwaZulu-Natal,St Mary's Hospital Mariannhill,District Hospital,Local authority,-29.849,30.8249,GPS
South Africa,KwaZulu-Natal,Stafford Clinic,Clinic,MoH,-27.7689999999999,30.0809,GPS
South Africa,KwaZulu-Natal,Stanger Hospital,Regional Hospital,MoH,-29.3326999999999,31.2852,GPS
South Africa,KwaZulu-Natal,Starwood Clinic,Clinic,MoH,-29.7036,31.0067999999999,GPS
South Africa,KwaZulu-Natal,Steadville Clinic,Clinic,MoH,-28.5612999999999,29.8174999999999,GPS
South Africa,KwaZulu-Natal,Stedham Clinic,Clinic,MoH,-28.0627999999999,31.3027,GPS
South Africa,KwaZulu-Natal,Stepmore Health Post,Health Post,MoH,-29.5896,29.6011999999999,GPS
South Africa,KwaZulu-Natal,Stonebridge Clinic,Clinic,Local authority,-29.7239,31.018,GPS
South Africa,KwaZulu-Natal,Stott Road Clinic,Clinic,MoH,-29.6083,30.3389999999999,GPS
South Africa,KwaZulu-Natal,Sukumani Clinic,Clinic,MoH,-27.8653,30.1499999999999,GPS
South Africa,KwaZulu-Natal,Sundumbili CHC,Community Health Centre,MoH,-29.1337,31.4011,GPS
South Africa,KwaZulu-Natal,Swart Mfolozi Clinic,Clinic,MoH,-27.9345,31.2103,GPS
South Africa,KwaZulu-Natal,Sydenham Heights Clinic,Clinic,Local authority,-29.8271,30.9811,GPS
South Africa,KwaZulu-Natal,Taylors Halt Clinic,Clinic,MoH,-29.6818999999999,30.1914,GPS
South Africa,KwaZulu-Natal,Thafamasi Clinic,Clinic,MoH,-29.5328,30.8568,GPS
South Africa,KwaZulu-Natal,Thalaneni Clinic,Clinic,MoH,-28.5535999999999,31.0452,GPS
South Africa,KwaZulu-Natal,Thandanani Clinic Dannhauser,Clinic,MoH,-28.047,30.082,GPS
South Africa,KwaZulu-Natal,Thandanani Clinic Okhahlamba,Clinic,Local authority,-28.73,29.3495999999999,GPS
South Africa,KwaZulu-Natal,Thathezakhe Clinic,Clinic,MoH,-28.2044999999999,30.7334,GPS
South Africa,KwaZulu-Natal,Thembalesizwe Clinic,Clinic,MoH,-30.8609,30.1511,GPS
South Africa,KwaZulu-Natal,Thembalihle Clinic,Clinic,MoH,-27.9287999999999,30.2474999999999,GPS
South Africa,KwaZulu-Natal,Thembumusa Clinic,Clinic,MoH,-27.9895,30.7254,GPS
South Africa,KwaZulu-Natal,Thengane Clinic,Clinic,MoH,-27.0197,32.6912999999999,GPS
South Africa,KwaZulu-Natal,Thokozani Clinic,Clinic,MoH,-28.8678999999999,31.9102,GPS
South Africa,KwaZulu-Natal,Tholimpilo Clinic,Clinic,Local authority,-29.2216999999999,30.0105,GPS
South Africa,KwaZulu-Natal,Tholusizo Clinic,Clinic,MoH,-28.7366999999999,29.8383,GPS
South Africa,KwaZulu-Natal,Thonjeni Clinic,Clinic,MoH,-30.6466999999999,30.1213,GPS
South Africa,KwaZulu-Natal,Thubalethu Health Post,Health Post,MoH,-28.5644999999999,31.3912,GPS
South Africa,KwaZulu-Natal,Thulasizwe Gateway Clinic,Clinic,MoH,-28.3331,31.4072999999999,GPS
South Africa,KwaZulu-Natal,Tobolsk Clinic,Clinic,MoH,-27.3036999999999,31.2258999999999,GPS
South Africa,KwaZulu-Natal,Tongaat CHC,Community Health Centre,MoH,-29.5687,31.1168,GPS
South Africa,KwaZulu-Natal,Trenance Park Clinic,Clinic,Local authority,-29.654,31.0047999999999,GPS
South Africa,KwaZulu-Natal,Tsatsi Memorial Clinic,Clinic,MoH,-29.6495,29.6722,GPS
South Africa,KwaZulu-Natal,Tshelimnyama Clinic,Clinic,Local authority,-29.8431,30.8091,GPS
South Africa,KwaZulu-Natal,Tugela Clinic,Clinic,Local authority,-29.1728999999999,31.4177,GPS
South Africa,KwaZulu-Natal,Turton CHC,Community Health Centre,MoH,-30.5031,30.5934999999999,GPS
South Africa,KwaZulu-Natal,Twasana Clinic,Clinic,Local authority,-28.1874,31.2863,GPS
South Africa,KwaZulu-Natal,Ukuthula Clinic,Clinic,MoH,-29.0717,30.606,GPS
South Africa,KwaZulu-Natal,Ulundi A Clinic,Clinic,MoH,-28.3339,31.4142,GPS
South Africa,KwaZulu-Natal,Umbilo Clinic,Clinic,Local authority,-29.8831999999999,30.9864,GPS
South Africa,KwaZulu-Natal,Umbonambi Clinic,Clinic,MoH,-28.7133,32.1655,GPS
South Africa,KwaZulu-Natal,Umbumbulu Clinic,Clinic,MoH,-29.981,30.6992,GPS
South Africa,KwaZulu-Natal,Umdloti Clinic,Clinic,Local authority,-29.6631,31.122,GPS
South Africa,KwaZulu-Natal,Umkhontokayise Clinic,Clinic,MoH,-28.9155,31.8282999999999,GPS
South Africa,KwaZulu-Natal,Umkomaas Clinic,Clinic,Local authority,-30.2056,30.7974999999999,GPS
South Africa,KwaZulu-Natal,Umlazi AA Clinic,Clinic,Local authority,-29.9779,30.8668,GPS
South Africa,KwaZulu-Natal,Umlazi Chest Clinic,Clinic,MoH,-29.954,30.9346,GPS
South Africa,KwaZulu-Natal,Umlazi D Clinic,Clinic,MoH,-29.9689,30.9046999999999,GPS
South Africa,KwaZulu-Natal,Umlazi G Clinic,Clinic,Local authority,-29.9525,30.8847999999999,GPS
South Africa,KwaZulu-Natal,Umlazi K Clinic,Clinic,MoH,-29.9644,30.8504,GPS
South Africa,KwaZulu-Natal,Umlazi N Clinic,Clinic,Local authority,-29.9597,30.8728,GPS
South Africa,KwaZulu-Natal,Umlazi U21 Clinic,Clinic,MoH,-29.9894,30.8918,GPS
South Africa,KwaZulu-Natal,Umlazi V Clinic,Clinic,MoH,-29.9601,30.9301999999999,GPS
South Africa,KwaZulu-Natal,Umnini Clinic,Clinic,MoH,-30.1429,30.8191999999999,GPS
South Africa,KwaZulu-Natal,Umphumulo Gateway Clinic,Clinic,MoH,-29.1424999999999,31.0426,GPS
South Africa,KwaZulu-Natal,Umphumulo Hospital,District Hospital,MoH,-29.1424999999999,31.0426,GPS
South Africa,KwaZulu-Natal,Umtentweni Clinic,Clinic,MoH,-30.7196,30.4735,GPS
South Africa,KwaZulu-Natal,Umzimkhulu Clinic,Clinic,MoH,-30.2552999999999,29.9259999999999,GPS
South Africa,KwaZulu-Natal,Umzinto Clinic,Clinic,MoH,-30.3043,30.6676,GPS
South Africa,KwaZulu-Natal,Umzinto North Clinic,Clinic,MoH,-30.3044,30.6678999999999,GPS
South Africa,KwaZulu-Natal,Umzomuhle Umlazi H Clinic,Clinic,MoH,-29.951,30.8683,GPS
South Africa,KwaZulu-Natal,Underberg Clinic,Clinic,MoH,-29.7945999999999,29.4985,GPS
South Africa,KwaZulu-Natal,Untunjambili Gateway Clinic,Clinic,MoH,-28.942,30.9484999999999,GPS
South Africa,KwaZulu-Natal,Untunjambili Hospital,District Hospital,MoH,-28.942,30.9484999999999,GPS
South Africa,KwaZulu-Natal,Usuthu Clinic,Clinic,MoH,-27.9635,31.4939,GPS
South Africa,KwaZulu-Natal,Valley Trust Clinic,Clinic,Private not for profit,-29.7532999999999,30.7465,GPS
South Africa,KwaZulu-Natal,Verdriet Clinic,Clinic,MoH,-27.9895999999999,30.1498999999999,GPS
South Africa,KwaZulu-Natal,Verulam Clinic,Clinic,Local authority,-29.646,31.0471,GPS
South Africa,KwaZulu-Natal,Vryheid Clinic,Clinic,Local authority,-27.7585,30.7967,GPS
