FacilityId,Ou3uid,FacilityName,Province,District,SubDistrict,Ou2Code,Ou3Code
331324,HnxwzrjaFJ6,gp Thusanang Clinic,gp Gauteng Province,gp West Rand District Municipality,gp Merafong City Local Municipality,333920,785121
852751,HnxwzrjaFJ6,gp Thusong Community Clinic,gp Gauteng Province,gp West Rand District Municipality,gp Mogale City Local Municipality,333920,785121
537524,CT8lZ9vouCK,gp Thuthukani Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg A Health sub-District,333920,757012
382642,CT8lZ9vouCK,gp Tladi LA Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg D Health sub-District,333920,757012
621824,CT8lZ9vouCK,gp Tladi Prov Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg D Health sub-District,333920,757012
379642,mTGPVqDw39x,gp Tlamelong Clinic,gp Gauteng Province,gp City of Tshwane Metropolitan Municipality,gp Tshwane 1 Health sub-District,333920,213103
586260,qTz6ZHmOPus,gp Tsakane Clinic,gp Gauteng Province,gp Ekurhuleni Metropolitan Municipality,gp Ekurhuleni East 1 Health sub-District,333920,565703
223433,qTz6ZHmOPus,gp Tsakane Ext 10 Clinic,gp Gauteng Province,gp Ekurhuleni Metropolitan Municipality,gp Ekurhuleni East 1 Health sub-District,333920,565703
561115,eb2pqCr6SPX,gp Tshepiso Clinic,gp Gauteng Province,gp Sedibeng District Municipality,gp Emfuleni Local Municipality,333920,364303
563833,CT8lZ9vouCK,gp Tshepisong Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg C Health sub-District,333920,757012
817333,qTz6ZHmOPus,gp Tsietsi Clinic,gp Gauteng Province,gp Ekurhuleni Metropolitan Municipality,gp Ekurhuleni South 2 Health sub-District,333920,565703
848360,qTz6ZHmOPus,gp Tswelopele Clinic,gp Gauteng Province,gp Ekurhuleni Metropolitan Municipality,gp Ekurhuleni South 1 Health sub-District,333920,565703
626433,cNqykWdrvRg,lp Taaibos Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Blouberg Local Municipality,325111,173403
417615,ME8kWU0UX3u,lp Taung Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
479124,WnTlsaSVlEm,lp Thabaleshoba CHC,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
583151,WnTlsaSVlEm,lp Thabazimbi Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Thabazimbi Local Municipality,325111,704412
870733,iC4QrGjmJkg,lp The Oaks Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Maruleng Local Municipality,325111,524721
740524,d8xaVWREBhh,lp Thengwe Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
629224,d8xaVWREBhh,lp Thohoyandou CHC,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
544542,iC4QrGjmJkg,lp Thomo Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Giyani Local Municipality,325111,524721
127606,d8xaVWREBhh,lp Thondotshivhase Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
487424,WnTlsaSVlEm,lp Tiberius Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
223460,d8xaVWREBhh,lp Tiyani CHC,lp Limpopo Province,lp Vhembe District Municipality,lp Collins Chabane Local Municipality,325111,487121
786215,d8xaVWREBhh,lp Tlangelani Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Collins Chabane Local Municipality,325111,487121
568633,ME8kWU0UX3u,lp Toitskraal Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Ephraim Mogale Local Municipality,325111,220621
563615,iC4QrGjmJkg,lp Tours Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Tzaneen Local Municipality,325111,524721
968642,cNqykWdrvRg,lp Towerfontein Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Blouberg Local Municipality,325111,173403
346515,WnTlsaSVlEm,lp Tsamahansi Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
229633,d8xaVWREBhh,lp Tshakhuma Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Makhado Local Municipality,325111,487121
502851,d8xaVWREBhh,lp Tshaulu Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
631224,ME8kWU0UX3u,lp Tshehlwaneng Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Makhuduthamaga Local Municipality,325111,220621
360324,WnTlsaSVlEm,lp Tshepong Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Thabazimbi Local Municipality,325111,704412
461442,d8xaVWREBhh,lp Tshififi Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
262424,d8xaVWREBhh,lp Tshifudi Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
596360,d8xaVWREBhh,lp Tshikundamalema Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
251033,d8xaVWREBhh,lp Tshikuwi Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Makhado Local Municipality,325111,487121
367406,d8xaVWREBhh,lp Tshilidzi Gateway Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
694133,d8xaVWREBhh,lp Tshilwavhusiku CHC,lp Limpopo Province,lp Vhembe District Municipality,lp Makhado Local Municipality,325111,487121
952151,d8xaVWREBhh,lp Tshimbupfe Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Collins Chabane Local Municipality,325111,487121
687333,d8xaVWREBhh,lp Tshino Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Makhado Local Municipality,325111,487121
846624,d8xaVWREBhh,lp Tshiombo Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
874006,d8xaVWREBhh,lp Tshipise Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Musina Local Municipality,325111,487121
697124,d8xaVWREBhh,lp Tshisaulu Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
345215,d8xaVWREBhh,lp Tshiungani Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Musina Local Municipality,325111,487121
374733,d8xaVWREBhh,lp Tshixwadza Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
169715,ME8kWU0UX3u,lp Tswaing Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Makhuduthamaga Local Municipality,325111,220621
311406,d8xaVWREBhh,lp Tswinga Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
847706,iC4QrGjmJkg,lp Turkey Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Maruleng Local Municipality,325111,524721
486151,iC4QrGjmJkg,lp Tzaneen Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Tzaneen Local Municipality,325111,524721
431151,iC4QrGjmJkg,lp Tzaneen LA Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Tzaneen Local Municipality,325111,524721
628760,xK5IXClMZu4,nc Tshwaragano Gateway Clinic,nc Northern Cape Province,nc John Taolo Gaetsewe District Municipality,nc Ga-Segonyana Local Municipality,866402,334321
242515,xK5IXClMZu4,nc Tsineng Clinic,nc Northern Cape Province,nc John Taolo Gaetsewe District Municipality,nc Joe Morolong Local Municipality,866402,334321
270824,d12AA2zsVxt,ec Tabankulu CHC,ec Eastern Cape Province,ec Alfred Nzo District Municipality,ec Ntabankulu Local Municipality,431111,444212
915951,gG593Bj4Pw3,ec Tabase Clinic,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec King Sabata Dalindyebo Local Municipality,431111,264903
235133,K8jjt6s87Hu,ec Tafalofefe Gateway Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mnquma Local Municipality,431111,252803
812151,K8jjt6s87Hu,ec Taleni Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mbhashe Local Municipality,431111,252803
129224,TbCwPijrHNt,ec Tamara Clinic,ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
982751,K8jjt6s87Hu,ec Tanga Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mnquma Local Municipality,431111,252803
623433,ql0rmwCO9UV,ec Tarkastad Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
418924,QklDVCzIwT6,ec Taylor Bequest Gateway Clinic (Elundini),ec Eastern Cape Province,ec Joe Gqabi District Municipality,ec Elundini Local Municipality,431111,404230
548560,d12AA2zsVxt,ec Tela Clinic,ec Eastern Cape Province,ec Alfred Nzo District Municipality,ec Umzimvubu Local Municipality,431111,444212
756915,ql0rmwCO9UV,ec Tembelihle Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Sakhisizwe Local Municipality,431111,732412
378660,TbCwPijrHNt,ec Tembisa NU 7 Clinic,ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
536224,ql0rmwCO9UV,ec Tentergate Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
677406,d12AA2zsVxt,ec Thabachicha Clinic,ec Eastern Cape Province,ec Alfred Nzo District Municipality,ec Matatiele Local Municipality,431111,444212
815242,zpkQ8sQRTZ3,ec Thanduxolo Clinic,ec Eastern Cape Province,ec Nelson Mandela Bay Municipality,ec Nelson Mandela A Health sub-District,431111,678321
837142,TbCwPijrHNt,ec Thembalethu Clinic (Buffalo City),ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
822942,ql0rmwCO9UV,ec Thembalethu Clinic (Sakhisizwe),ec Eastern Cape Province,ec Chris Hani District Municipality,ec Sakhisizwe Local Municipality,431111,732412
918806,QklDVCzIwT6,ec Thembisa Clinic,ec Eastern Cape Province,ec Joe Gqabi District Municipality,ec Walter Sisulu Local Municipality,431111,404230
955115,ql0rmwCO9UV,ec Thornhill CHC,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
922524,EjbGzWzoog1,ec Thornhill Clinic,ec Eastern Cape Province,ec Sarah Baartman District Municipality,ec Kouga Local Municipality,431111,621012
782733,K8jjt6s87Hu,ec Thozamile Madakana Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Raymond Mhlaba Local Municipality,431111,252803
443106,gG593Bj4Pw3,ec Tina Falls Clinic,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec Mhlontlo Local Municipality,431111,264903
382451,gG593Bj4Pw3,ec Tombo CHC,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec Port St Johns Local Municipality,431111,264903
255506,ql0rmwCO9UV,ec Tora Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Engcobo Local Municipality,431111,732412
458442,ql0rmwCO9UV,ec Tsakana Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Intsika Yethu Local Municipality,431111,732412
669615,d12AA2zsVxt,ec Tsawana Clinic,ec Eastern Cape Province,ec Alfred Nzo District Municipality,ec Mbizana Local Municipality,431111,444212
323242,ql0rmwCO9UV,ec Tsembeyi Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Emalahleni Local Municipality,431111,732412
387233,ql0rmwCO9UV,ec Tsengiwe Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Sakhisizwe Local Municipality,431111,732412
736242,TbCwPijrHNt,ec Tshabo Clinic,ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
334760,zpkQ8sQRTZ3,ec Tshangana Clinic,ec Eastern Cape Province,ec Nelson Mandela Bay Municipality,ec Nelson Mandela A Health sub-District,431111,678321
574315,TbCwPijrHNt,ec Tshatshu Clinic,ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
320533,gG593Bj4Pw3,ec Tshezi Clinic,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec King Sabata Dalindyebo Local Municipality,431111,264903
721042,d12AA2zsVxt,ec Tshungwana Clinic,ec Eastern Cape Province,ec Alfred Nzo District Municipality,ec Umzimvubu Local Municipality,431111,444212
857933,gG593Bj4Pw3,ec Tsilitwa Clinic,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec Mhlontlo Local Municipality,431111,264903
537515,ql0rmwCO9UV,ec Tsitsikamma Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
252515,gG593Bj4Pw3,ec Tsolo Clinic,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec Mhlontlo Local Municipality,431111,264903
445133,ql0rmwCO9UV,ec Tsomo Village Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Intsika Yethu Local Municipality,431111,732412
417533,K8jjt6s87Hu,ec Tutura Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mnquma Local Municipality,431111,252803
263342,TbCwPijrHNt,ec Twecu Clinic,ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
568215,EjbGzWzoog1,ec Twee Riviere Clinic,ec Eastern Cape Province,ec Sarah Baartman District Municipality,ec Kou-Kamma Local Municipality,431111,621012
848342,K8jjt6s87Hu,ec Tyali Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mnquma Local Municipality,431111,252803
355315,K8jjt6s87Hu,ec Tyata Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Ngqushwa Local Municipality,431111,252803
381115,gG593Bj4Pw3,ec Tyelebana Clinic,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec King Sabata Dalindyebo Local Municipality,431111,264903
775060,ql0rmwCO9UV,ec Tylden Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
828515,TbCwPijrHNt,ec Tyutyu Clinic,ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
862460,TbCwPijrHNt,ec Tyutyu Village Clinic,ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
133160,lJbNeGCcG2Z,nw Taung Gateway Clinic,nw North West Province,nw Dr Ruth Segomotsi Mompati District Municipality,nw Greater Taung Local Municipality,568802,841921
352324,lJbNeGCcG2Z,nw Taung Station Clinic,nw North West Province,nw Dr Ruth Segomotsi Mompati District Municipality,nw Greater Taung Local Municipality,568802,841921
147806,t6py4PSEdnz,nw Thekwane Clinic,nw North West Province,nw Bojanala Platinum District Municipality,nw Rustenburg Local Municipality,568802,705721
764815,t6py4PSEdnz,nw Thulwe Clinic,nw North West Province,nw Bojanala Platinum District Municipality,nw Moretele Local Municipality,568802,705721
613742,ZWcUeSJI21o,nw Thusong Gateway Clinic,nw North West Province,nw Ngaka Modiri Molema District Municipality,nw Ditsobotla Local Municipality,568802,740203
518106,iLWjlkUEjzX,nw Tigane CHC,nw North West Province,nw Dr Kenneth Kaunda District Municipality,nw City of Matlosana Local Municipality,568802,497630
784024,t6py4PSEdnz,nw Tladistad Clinic,nw North West Province,nw Bojanala Platinum District Municipality,nw Moretele Local Municipality,568802,705721
424560,lJbNeGCcG2Z,nw Tlakgameng CHC,nw North West Province,nw Dr Ruth Segomotsi Mompati District Municipality,nw Kagisano-Molopo Local Municipality,568802,841921
418851,lJbNeGCcG2Z,nw Tlapeng (Ganyesa) Clinic,nw North West Province,nw Dr Ruth Segomotsi Mompati District Municipality,nw Kagisano-Molopo Local Municipality,568802,841921
996933,lJbNeGCcG2Z,nw Tlapeng (Greater Taung) Clinic,nw North West Province,nw Dr Ruth Segomotsi Mompati District Municipality,nw Greater Taung Local Municipality,568802,841921
364660,ZWcUeSJI21o,nw Tlapeng (Mahikeng) Clinic,nw North West Province,nw Ngaka Modiri Molema District Municipality,nw Mahikeng Local Municipality,568802,740203
551042,t6py4PSEdnz,nw Tlaseng Clinic,nw North West Province,nw Bojanala Platinum District Municipality,nw Rustenburg Local Municipality,568802,705721
325042,t6py4PSEdnz,nw Tlhabane CHC,nw North West Province,nw Bojanala Platinum District Municipality,nw Rustenburg Local Municipality,568802,705721
894424,ZWcUeSJI21o,nw Tlhabologang Clinic,nw North West Province,nw Ngaka Modiri Molema District Municipality,nw Ditsobotla Local Municipality,568802,740203
118624,iLWjlkUEjzX,nw Top City Clinic,nw North West Province,nw Dr Kenneth Kaunda District Municipality,nw JB Marks Local Municipality,568802,497630
486433,lJbNeGCcG2Z,nw Tseoge Clinic,nw North West Province,nw Dr Ruth Segomotsi Mompati District Municipality,nw Kagisano-Molopo Local Municipality,568802,841921
293415,ZWcUeSJI21o,nw Tsetse Clinic,nw North West Province,nw Ngaka Modiri Molema District Municipality,nw Mahikeng Local Municipality,568802,740203
674515,ZWcUeSJI21o,nw Tshidilamolomo Clinic,nw North West Province,nw Ngaka Modiri Molema District Municipality,nw Ratlou Local Municipality,568802,740203
741360,iLWjlkUEjzX,nw Tsholofelo Clinic,nw North West Province,nw Dr Kenneth Kaunda District Municipality,nw City of Matlosana Local Municipality,568802,497630
592524,ZWcUeSJI21o,nw Tshunyane Clinic,nw North West Province,nw Ngaka Modiri Molema District Municipality,nw Mahikeng Local Municipality,568802,740203
751524,iLWjlkUEjzX,nw Tswelelang 1 Clinic,nw North West Province,nw Dr Kenneth Kaunda District Municipality,nw Maquassi Hills Local Municipality,568802,497630
442524,iLWjlkUEjzX,nw Tswelelang 2 CHC,nw North West Province,nw Dr Kenneth Kaunda District Municipality,nw Maquassi Hills Local Municipality,568802,497630
